n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
30,2.0446096654275094,18.333333333333332,120,1076,ETS,qwen,openai,P7,1067841243,3,[5]
50,4.4609665427509295,27.500000000000004,120,1076,ETS,qwen,openai,P7,1067841243,3,[5]
200,5.947955390334572,33.33333333333333,120,1076,ETS,qwen,openai,P7,1067841243,3,[5]
30,5.738476011288805,27.10843373493976,166,1063,ETS,qwen,openai,P8,959183449,3,[5]
50,5.9266227657572905,27.10843373493976,166,1063,ETS,qwen,openai,P8,959183449,3,[5]
200,6.302916274694262,30.120481927710845,166,1063,ETS,qwen,openai,P8,959183449,3,[5]
30,7.337723424270931,38.78787878787879,165,1063,ETS,qwen,openai,P8,1457248422,3,[5]
50,1.5051740357478833,15.151515151515152,165,1063,ETS,qwen,openai,P8,1457248422,3,[5]
200,5.174035747883349,27.878787878787882,165,1063,ETS,qwen,openai,P8,1457248422,3,[5]
30,1.1288805268109126,10.897435897435898,156,1063,ETS,qwen,openai,P8,642571064,3,[5]
50,2.4459078080903107,19.230769230769234,156,1063,ETS,qwen,openai,P8,642571064,3,[5]
200,2.8222013170272815,23.076923076923077,156,1063,ETS,qwen,openai,P8,642571064,3,[5]
30,4.891815616180621,26.035502958579883,169,1063,ETS,qwen,openai,P8,3609844797,3,[5]
50,4.891815616180621,26.035502958579883,169,1063,ETS,qwen,openai,P8,3609844797,3,[5]
200,5.738476011288805,26.627218934911244,169,1063,ETS,qwen,openai,P8,3609844797,3,[5]
30,3.1044214487300095,24.742268041237114,194,1063,ETS,qwen,openai,P8,1067841243,3,[5]
50,2.8222013170272815,21.649484536082475,194,1063,ETS,qwen,openai,P8,1067841243,3,[5]
200,2.257761053621825,19.072164948453608,194,1063,ETS,qwen,openai,P8,1067841243,3,[5]
30,0.390625,13.392857142857142,224,1024,ETS,qwen,openai,P1,959183449,3,[6]
50,4.296875,38.839285714285715,224,1024,ETS,qwen,openai,P1,959183449,3,[6]
200,5.46875,43.30357142857143,224,1024,ETS,qwen,openai,P1,959183449,3,[6]
30,1.3671875,26.200873362445414,229,1024,ETS,qwen,openai,P1,1457248422,3,[6]
50,3.90625,40.61135371179039,229,1024,ETS,qwen,openai,P1,1457248422,3,[6]
200,4.78515625,43.23144104803494,229,1024,ETS,qwen,openai,P1,1457248422,3,[6]
30,4.19921875,37.55458515283843,229,1024,ETS,qwen,openai,P1,642571064,3,[6]
50,4.19921875,37.55458515283843,229,1024,ETS,qwen,openai,P1,642571064,3,[6]
200,4.19921875,37.55458515283843,229,1024,ETS,qwen,openai,P1,642571064,3,[6]
30,0.1953125,8.21917808219178,219,1024,ETS,qwen,openai,P1,3609844797,3,[6]
50,2.05078125,25.570776255707763,219,1024,ETS,qwen,openai,P1,3609844797,3,[6]
200,4.39453125,38.35616438356164,219,1024,ETS,qwen,openai,P1,3609844797,3,[6]
30,3.125,32.59911894273127,227,1024,ETS,qwen,openai,P1,1067841243,3,[6]
50,3.125,32.59911894273127,227,1024,ETS,qwen,openai,P1,1067841243,3,[6]
200,5.2734375,39.647577092511014,227,1024,ETS,qwen,openai,P1,1067841243,3,[6]
30,1.2474012474012475,24.2152466367713,223,962,ETS,qwen,openai,P2,959183449,3,[6]
50,2.390852390852391,30.493273542600896,223,962,ETS,qwen,openai,P2,959183449,3,[6]
200,4.5738045738045745,45.2914798206278,223,962,ETS,qwen,openai,P2,959183449,3,[6]
30,4.677754677754678,45.909090909090914,220,962,ETS,qwen,openai,P2,1457248422,3,[6]
50,8.835758835758837,57.72727272727273,220,962,ETS,qwen,openai,P2,1457248422,3,[6]
200,4.677754677754678,45.909090909090914,220,962,ETS,qwen,openai,P2,1457248422,3,[6]
30,7.6923076923076925,55.04587155963303,218,962,ETS,qwen,openai,P2,642571064,3,[6]
50,8.523908523908524,56.88073394495413,218,962,ETS,qwen,openai,P2,642571064,3,[6]
200,3.3264033264033266,39.908256880733944,218,962,ETS,qwen,openai,P2,642571064,3,[6]
30,7.796257796257796,52.01793721973094,223,962,ETS,qwen,openai,P2,3609844797,3,[6]
50,7.276507276507277,51.569506726457405,223,962,ETS,qwen,openai,P2,3609844797,3,[6]
200,6.340956340956342,49.775784753363226,223,962,ETS,qwen,openai,P2,3609844797,3,[6]
30,7.172557172557173,50.0,206,962,ETS,qwen,openai,P2,1067841243,3,[6]
50,1.6632016632016633,24.271844660194176,206,962,ETS,qwen,openai,P2,1067841243,3,[6]
200,4.5738045738045745,42.23300970873786,206,962,ETS,qwen,openai,P2,1067841243,3,[6]
30,1.40485312899106,22.413793103448278,174,783,ETS,qwen,openai,P3,959183449,3,[6]
50,3.3205619412515963,29.88505747126437,174,783,ETS,qwen,openai,P3,959183449,3,[6]
200,4.086845466155811,36.206896551724135,174,783,ETS,qwen,openai,P3,959183449,3,[6]
30,1.9157088122605364,22.033898305084744,177,783,ETS,qwen,openai,P3,1457248422,3,[6]
50,3.4482758620689653,28.24858757062147,177,783,ETS,qwen,openai,P3,1457248422,3,[6]
200,8.301404853128991,55.932203389830505,177,783,ETS,qwen,openai,P3,1457248422,3,[6]
30,12.132822477650064,65.69767441860465,172,783,ETS,qwen,openai,P3,642571064,3,[6]
50,6.7688378033205625,50.0,172,783,ETS,qwen,openai,P3,642571064,3,[6]
200,5.874840357598978,42.44186046511628,172,783,ETS,qwen,openai,P3,642571064,3,[6]
30,1.532567049808429,19.88950276243094,181,783,ETS,qwen,openai,P3,3609844797,3,[6]
50,2.937420178799489,23.756906077348066,181,783,ETS,qwen,openai,P3,3609844797,3,[6]
200,4.469987228607918,33.14917127071823,181,783,ETS,qwen,openai,P3,3609844797,3,[6]
30,3.065134099616858,26.6304347826087,184,783,ETS,qwen,openai,P3,1067841243,3,[6]
50,3.065134099616858,26.6304347826087,184,783,ETS,qwen,openai,P3,1067841243,3,[6]
200,4.21455938697318,35.32608695652174,184,783,ETS,qwen,openai,P3,1067841243,3,[6]
30,0.3382187147688839,9.316770186335404,161,887,ETS,qwen,openai,P4,959183449,3,[6]
50,3.3821871476888385,44.099378881987576,161,887,ETS,qwen,openai,P4,959183449,3,[6]
200,4.8478015783540025,53.41614906832298,161,887,ETS,qwen,openai,P4,959183449,3,[6]
30,0.7891770011273956,26.666666666666668,180,887,ETS,qwen,openai,P4,1457248422,3,[6]
50,3.9458850056369785,42.22222222222222,180,887,ETS,qwen,openai,P4,1457248422,3,[6]
200,5.0732807215332585,47.77777777777778,180,887,ETS,qwen,openai,P4,1457248422,3,[6]
30,4.8478015783540025,50.28571428571429,175,887,ETS,qwen,openai,P4,642571064,3,[6]
50,4.8478015783540025,50.28571428571429,175,887,ETS,qwen,openai,P4,642571064,3,[6]
200,5.0732807215332585,50.28571428571429,175,887,ETS,qwen,openai,P4,642571064,3,[6]
30,0.2254791431792559,8.241758241758241,182,887,ETS,qwen,openai,P4,3609844797,3,[6]
50,0.2254791431792559,8.241758241758241,182,887,ETS,qwen,openai,P4,3609844797,3,[6]
200,5.186020293122886,48.9010989010989,182,887,ETS,qwen,openai,P4,3609844797,3,[6]
30,0.0,6.989247311827956,186,887,ETS,qwen,openai,P4,1067841243,3,[6]
50,4.284103720405862,44.086021505376344,186,887,ETS,qwen,openai,P4,1067841243,3,[6]
200,5.186020293122886,46.774193548387096,186,887,ETS,qwen,openai,P4,1067841243,3,[6]
30,5.1153460381143425,50.18050541516246,277,997,ETS,qwen,openai,P5,959183449,3,[6]
50,5.1153460381143425,50.18050541516246,277,997,ETS,qwen,openai,P5,959183449,3,[6]
200,4.814443329989969,48.375451263537904,277,997,ETS,qwen,openai,P5,959183449,3,[6]
30,1.5045135406218655,22.939068100358423,279,997,ETS,qwen,openai,P5,1457248422,3,[6]
50,4.012036108324975,43.01075268817204,279,997,ETS,qwen,openai,P5,1457248422,3,[6]
200,4.413239719157472,48.028673835125446,279,997,ETS,qwen,openai,P5,1457248422,3,[6]
30,2.507522567703109,30.357142857142854,280,997,ETS,qwen,openai,P5,642571064,3,[6]
50,2.507522567703109,30.357142857142854,280,997,ETS,qwen,openai,P5,642571064,3,[6]
200,6.519558676028084,52.85714285714286,280,997,ETS,qwen,openai,P5,642571064,3,[6]
30,1.2036108324974923,17.02127659574468,282,997,ETS,qwen,openai,P5,3609844797,3,[6]
50,1.60481444332999,22.340425531914892,282,997,ETS,qwen,openai,P5,3609844797,3,[6]
200,4.012036108324975,44.32624113475177,282,997,ETS,qwen,openai,P5,3609844797,3,[6]
30,3.1093279839518555,36.67820069204152,289,997,ETS,qwen,openai,P5,1067841243,3,[6]
50,3.1093279839518555,36.67820069204152,289,997,ETS,qwen,openai,P5,1067841243,3,[6]
200,8.425275827482448,54.325259515570934,289,997,ETS,qwen,openai,P5,1067841243,3,[6]
30,3.861788617886179,37.5886524822695,141,492,ETS,qwen,openai,P6,959183449,3,[6]
50,7.926829268292683,63.829787234042556,141,492,ETS,qwen,openai,P6,959183449,3,[6]
200,7.317073170731707,58.156028368794324,141,492,ETS,qwen,openai,P6,959183449,3,[6]
30,3.861788617886179,37.5,120,492,ETS,qwen,openai,P6,1457248422,3,[6]
50,3.861788617886179,37.5,120,492,ETS,qwen,openai,P6,1457248422,3,[6]
200,3.861788617886179,37.5,120,492,ETS,qwen,openai,P6,1457248422,3,[6]
30,3.861788617886179,47.199999999999996,125,492,ETS,qwen,openai,P6,642571064,3,[6]
50,7.723577235772358,66.4,125,492,ETS,qwen,openai,P6,642571064,3,[6]
200,6.504065040650407,55.2,125,492,ETS,qwen,openai,P6,642571064,3,[6]
30,0.8130081300813009,19.672131147540984,122,492,ETS,qwen,openai,P6,3609844797,3,[6]
50,2.8455284552845526,32.78688524590164,122,492,ETS,qwen,openai,P6,3609844797,3,[6]
200,5.487804878048781,50.0,122,492,ETS,qwen,openai,P6,3609844797,3,[6]
30,6.504065040650407,56.896551724137936,116,492,ETS,qwen,openai,P6,1067841243,3,[6]
50,6.707317073170732,56.896551724137936,116,492,ETS,qwen,openai,P6,1067841243,3,[6]
200,5.284552845528456,50.86206896551724,116,492,ETS,qwen,openai,P6,1067841243,3,[6]
30,3.066914498141264,37.35632183908046,174,1076,ETS,qwen,openai,P7,959183449,3,[6]
50,1.7657992565055762,29.310344827586203,174,1076,ETS,qwen,openai,P7,959183449,3,[6]
200,5.5762081784386615,41.95402298850575,174,1076,ETS,qwen,openai,P7,959183449,3,[6]
30,0.4646840148698885,16.0,175,1076,ETS,qwen,openai,P7,1457248422,3,[6]
50,0.8364312267657992,19.428571428571427,175,1076,ETS,qwen,openai,P7,1457248422,3,[6]
200,4.646840148698884,42.285714285714285,175,1076,ETS,qwen,openai,P7,1457248422,3,[6]
30,4.83271375464684,41.340782122905026,179,1076,ETS,qwen,openai,P7,642571064,3,[6]
50,4.83271375464684,41.340782122905026,179,1076,ETS,qwen,openai,P7,642571064,3,[6]
200,9.014869888475836,50.83798882681564,179,1076,ETS,qwen,openai,P7,642571064,3,[6]
30,1.3940520446096654,27.485380116959064,171,1076,ETS,qwen,openai,P7,3609844797,3,[6]
50,2.973977695167286,36.25730994152047,171,1076,ETS,qwen,openai,P7,3609844797,3,[6]
200,6.133828996282528,47.368421052631575,171,1076,ETS,qwen,openai,P7,3609844797,3,[6]
30,2.0446096654275094,32.142857142857146,168,1076,ETS,qwen,openai,P7,1067841243,3,[6]
50,4.4609665427509295,41.66666666666667,168,1076,ETS,qwen,openai,P7,1067841243,3,[6]
200,5.947955390334572,44.642857142857146,168,1076,ETS,qwen,openai,P7,1067841243,3,[6]
30,5.738476011288805,49.0990990990991,222,1063,ETS,qwen,openai,P8,959183449,3,[6]
50,5.9266227657572905,49.0990990990991,222,1063,ETS,qwen,openai,P8,959183449,3,[6]
200,6.302916274694262,50.9009009009009,222,1063,ETS,qwen,openai,P8,959183449,3,[6]
30,7.337723424270931,53.333333333333336,225,1063,ETS,qwen,openai,P8,1457248422,3,[6]
50,1.5051740357478833,25.77777777777778,225,1063,ETS,qwen,openai,P8,1457248422,3,[6]
200,5.174035747883349,44.0,225,1063,ETS,qwen,openai,P8,1457248422,3,[6]
30,1.1288805268109126,21.86046511627907,215,1063,ETS,qwen,openai,P8,642571064,3,[6]
50,2.4459078080903107,36.74418604651163,215,1063,ETS,qwen,openai,P8,642571064,3,[6]
200,2.8222013170272815,38.604651162790695,215,1063,ETS,qwen,openai,P8,642571064,3,[6]
30,4.891815616180621,44.93392070484582,227,1063,ETS,qwen,openai,P8,3609844797,3,[6]
50,4.891815616180621,44.93392070484582,227,1063,ETS,qwen,openai,P8,3609844797,3,[6]
200,5.738476011288805,48.458149779735685,227,1063,ETS,qwen,openai,P8,3609844797,3,[6]
30,3.1044214487300095,40.0,260,1063,ETS,qwen,openai,P8,1067841243,3,[6]
50,2.8222013170272815,36.92307692307693,260,1063,ETS,qwen,openai,P8,1067841243,3,[6]
200,2.257761053621825,35.0,260,1063,ETS,qwen,openai,P8,1067841243,3,[6]
30,0.390625,17.830423940149625,802,1024,ETS,qwen,openai,P1,959183449,3,[7]
50,4.296875,45.261845386533665,802,1024,ETS,qwen,openai,P1,959183449,3,[7]
200,5.46875,49.87531172069826,802,1024,ETS,qwen,openai,P1,959183449,3,[7]
30,1.3671875,25.842696629213485,801,1024,ETS,qwen,openai,P1,1457248422,3,[7]
50,3.90625,42.69662921348314,801,1024,ETS,qwen,openai,P1,1457248422,3,[7]
200,4.78515625,46.566791510611736,801,1024,ETS,qwen,openai,P1,1457248422,3,[7]
30,4.19921875,45.095541401273884,785,1024,ETS,qwen,openai,P1,642571064,3,[7]
50,4.19921875,45.095541401273884,785,1024,ETS,qwen,openai,P1,642571064,3,[7]
200,4.19921875,45.095541401273884,785,1024,ETS,qwen,openai,P1,642571064,3,[7]
30,0.1953125,13.248407643312103,785,1024,ETS,qwen,openai,P1,3609844797,3,[7]
50,2.05078125,34.01273885350318,785,1024,ETS,qwen,openai,P1,3609844797,3,[7]
200,4.39453125,46.36942675159236,785,1024,ETS,qwen,openai,P1,3609844797,3,[7]
30,3.125,40.17305315203956,809,1024,ETS,qwen,openai,P1,1067841243,3,[7]
50,3.125,40.17305315203956,809,1024,ETS,qwen,openai,P1,1067841243,3,[7]
200,5.2734375,50.06180469715699,809,1024,ETS,qwen,openai,P1,1067841243,3,[7]
30,1.2474012474012475,34.563345633456336,813,962,ETS,qwen,openai,P2,959183449,3,[7]
50,2.390852390852391,42.435424354243544,813,962,ETS,qwen,openai,P2,959183449,3,[7]
200,4.5738045738045745,57.81057810578106,813,962,ETS,qwen,openai,P2,959183449,3,[7]
30,4.677754677754678,60.29593094944513,811,962,ETS,qwen,openai,P2,1457248422,3,[7]
50,8.835758835758837,73.48951911220715,811,962,ETS,qwen,openai,P2,1457248422,3,[7]
200,4.677754677754678,60.29593094944513,811,962,ETS,qwen,openai,P2,1457248422,3,[7]
30,7.6923076923076925,73.12883435582822,815,962,ETS,qwen,openai,P2,642571064,3,[7]
50,8.523908523908524,74.96932515337423,815,962,ETS,qwen,openai,P2,642571064,3,[7]
200,3.3264033264033266,54.601226993865026,815,962,ETS,qwen,openai,P2,642571064,3,[7]
30,7.796257796257796,71.60342717258263,817,962,ETS,qwen,openai,P2,3609844797,3,[7]
50,7.276507276507277,69.15544675642596,817,962,ETS,qwen,openai,P2,3609844797,3,[7]
200,6.340956340956342,66.21787025703794,817,962,ETS,qwen,openai,P2,3609844797,3,[7]
30,7.172557172557173,68.56060606060606,792,962,ETS,qwen,openai,P2,1067841243,3,[7]
50,1.6632016632016633,39.39393939393939,792,962,ETS,qwen,openai,P2,1067841243,3,[7]
200,4.5738045738045745,59.21717171717171,792,962,ETS,qwen,openai,P2,1067841243,3,[7]
30,1.40485312899106,31.3953488372093,602,783,ETS,qwen,openai,P3,959183449,3,[7]
50,3.3205619412515963,46.179401993355484,602,783,ETS,qwen,openai,P3,959183449,3,[7]
200,4.086845466155811,53.65448504983389,602,783,ETS,qwen,openai,P3,959183449,3,[7]
30,1.9157088122605364,37.763371150729334,617,783,ETS,qwen,openai,P3,1457248422,3,[7]
50,3.4482758620689653,48.29821717990275,617,783,ETS,qwen,openai,P3,1457248422,3,[7]
200,8.301404853128991,69.69205834683954,617,783,ETS,qwen,openai,P3,1457248422,3,[7]
30,12.132822477650064,77.87021630615641,601,783,ETS,qwen,openai,P3,642571064,3,[7]
50,6.7688378033205625,65.3910149750416,601,783,ETS,qwen,openai,P3,642571064,3,[7]
200,5.874840357598978,57.73710482529118,601,783,ETS,qwen,openai,P3,642571064,3,[7]
30,1.532567049808429,33.92857142857143,616,783,ETS,qwen,openai,P3,3609844797,3,[7]
50,2.937420178799489,42.532467532467535,616,783,ETS,qwen,openai,P3,3609844797,3,[7]
200,4.469987228607918,53.57142857142857,616,783,ETS,qwen,openai,P3,3609844797,3,[7]
30,3.065134099616858,43.4640522875817,612,783,ETS,qwen,openai,P3,1067841243,3,[7]
50,3.065134099616858,43.4640522875817,612,783,ETS,qwen,openai,P3,1067841243,3,[7]
200,4.21455938697318,53.92156862745098,612,783,ETS,qwen,openai,P3,1067841243,3,[7]
30,0.3382187147688839,24.648985959438377,641,887,ETS,qwen,openai,P4,959183449,3,[7]
50,3.3821871476888385,66.61466458658346,641,887,ETS,qwen,openai,P4,959183449,3,[7]
200,4.8478015783540025,73.4789391575663,641,887,ETS,qwen,openai,P4,959183449,3,[7]
30,0.7891770011273956,46.048632218844986,658,887,ETS,qwen,openai,P4,1457248422,3,[7]
50,3.9458850056369785,70.2127659574468,658,887,ETS,qwen,openai,P4,1457248422,3,[7]
200,5.0732807215332585,75.53191489361703,658,887,ETS,qwen,openai,P4,1457248422,3,[7]
30,4.8478015783540025,75.15243902439023,656,887,ETS,qwen,openai,P4,642571064,3,[7]
50,4.8478015783540025,75.15243902439023,656,887,ETS,qwen,openai,P4,642571064,3,[7]
200,5.0732807215332585,75.45731707317073,656,887,ETS,qwen,openai,P4,642571064,3,[7]
30,0.2254791431792559,26.676829268292686,656,887,ETS,qwen,openai,P4,3609844797,3,[7]
50,0.2254791431792559,26.676829268292686,656,887,ETS,qwen,openai,P4,3609844797,3,[7]
200,5.186020293122886,75.45731707317073,656,887,ETS,qwen,openai,P4,3609844797,3,[7]
30,0.0,19.48249619482496,657,887,ETS,qwen,openai,P4,1067841243,3,[7]
50,4.284103720405862,72.90715372907154,657,887,ETS,qwen,openai,P4,1067841243,3,[7]
200,5.186020293122886,75.03805175038052,657,887,ETS,qwen,openai,P4,1067841243,3,[7]
30,5.1153460381143425,68.42737094837935,833,997,ETS,qwen,openai,P5,959183449,3,[7]
50,5.1153460381143425,68.42737094837935,833,997,ETS,qwen,openai,P5,959183449,3,[7]
200,4.814443329989969,66.6266506602641,833,997,ETS,qwen,openai,P5,959183449,3,[7]
30,1.5045135406218655,44.95192307692308,832,997,ETS,qwen,openai,P5,1457248422,3,[7]
50,4.012036108324975,62.379807692307686,832,997,ETS,qwen,openai,P5,1457248422,3,[7]
200,4.413239719157472,66.58653846153845,832,997,ETS,qwen,openai,P5,1457248422,3,[7]
30,2.507522567703109,52.307692307692314,845,997,ETS,qwen,openai,P5,642571064,3,[7]
50,2.507522567703109,52.307692307692314,845,997,ETS,qwen,openai,P5,642571064,3,[7]
200,6.519558676028084,71.00591715976331,845,997,ETS,qwen,openai,P5,642571064,3,[7]
30,1.2036108324974923,38.405797101449274,828,997,ETS,qwen,openai,P5,3609844797,3,[7]
50,1.60481444332999,46.4975845410628,828,997,ETS,qwen,openai,P5,3609844797,3,[7]
200,4.012036108324975,64.3719806763285,828,997,ETS,qwen,openai,P5,3609844797,3,[7]
30,3.1093279839518555,56.785714285714285,840,997,ETS,qwen,openai,P5,1067841243,3,[7]
50,3.1093279839518555,56.785714285714285,840,997,ETS,qwen,openai,P5,1067841243,3,[7]
200,8.425275827482448,73.45238095238096,840,997,ETS,qwen,openai,P5,1067841243,3,[7]
30,3.861788617886179,46.91943127962085,422,492,ETS,qwen,openai,P6,959183449,3,[7]
50,7.926829268292683,66.35071090047393,422,492,ETS,qwen,openai,P6,959183449,3,[7]
200,7.317073170731707,63.03317535545023,422,492,ETS,qwen,openai,P6,959183449,3,[7]
30,3.861788617886179,57.17761557177615,411,492,ETS,qwen,openai,P6,1457248422,3,[7]
50,3.861788617886179,57.17761557177615,411,492,ETS,qwen,openai,P6,1457248422,3,[7]
200,3.861788617886179,57.17761557177615,411,492,ETS,qwen,openai,P6,1457248422,3,[7]
30,3.861788617886179,52.71867612293144,423,492,ETS,qwen,openai,P6,642571064,3,[7]
50,7.723577235772358,64.30260047281324,423,492,ETS,qwen,openai,P6,642571064,3,[7]
200,6.504065040650407,59.10165484633569,423,492,ETS,qwen,openai,P6,642571064,3,[7]
30,0.8130081300813009,22.195121951219512,410,492,ETS,qwen,openai,P6,3609844797,3,[7]
50,2.8455284552845526,38.53658536585366,410,492,ETS,qwen,openai,P6,3609844797,3,[7]
200,5.487804878048781,62.19512195121951,410,492,ETS,qwen,openai,P6,3609844797,3,[7]
30,6.504065040650407,62.745098039215684,408,492,ETS,qwen,openai,P6,1067841243,3,[7]
50,6.707317073170732,63.48039215686274,408,492,ETS,qwen,openai,P6,1067841243,3,[7]
200,5.284552845528456,58.333333333333336,408,492,ETS,qwen,openai,P6,1067841243,3,[7]
30,3.066914498141264,38.581730769230774,832,1076,ETS,qwen,openai,P7,959183449,3,[7]
50,1.7657992565055762,28.60576923076923,832,1076,ETS,qwen,openai,P7,959183449,3,[7]
200,5.5762081784386615,48.55769230769231,832,1076,ETS,qwen,openai,P7,959183449,3,[7]
30,0.4646840148698885,15.776699029126215,824,1076,ETS,qwen,openai,P7,1457248422,3,[7]
50,0.8364312267657992,19.174757281553397,824,1076,ETS,qwen,openai,P7,1457248422,3,[7]
200,4.646840148698884,43.44660194174757,824,1076,ETS,qwen,openai,P7,1457248422,3,[7]
30,4.83271375464684,43.96135265700483,828,1076,ETS,qwen,openai,P7,642571064,3,[7]
50,4.83271375464684,43.96135265700483,828,1076,ETS,qwen,openai,P7,642571064,3,[7]
200,9.014869888475836,57.971014492753625,828,1076,ETS,qwen,openai,P7,642571064,3,[7]
30,1.3940520446096654,24.96894409937888,805,1076,ETS,qwen,openai,P7,3609844797,3,[7]
50,2.973977695167286,38.38509316770186,805,1076,ETS,qwen,openai,P7,3609844797,3,[7]
200,6.133828996282528,50.43478260869565,805,1076,ETS,qwen,openai,P7,3609844797,3,[7]
30,2.0446096654275094,33.16831683168317,808,1076,ETS,qwen,openai,P7,1067841243,3,[7]
50,4.4609665427509295,43.93564356435643,808,1076,ETS,qwen,openai,P7,1067841243,3,[7]
200,5.947955390334572,51.48514851485149,808,1076,ETS,qwen,openai,P7,1067841243,3,[7]
30,5.738476011288805,62.60355029585799,845,1063,ETS,qwen,openai,P8,959183449,3,[7]
50,5.9266227657572905,62.60355029585799,845,1063,ETS,qwen,openai,P8,959183449,3,[7]
200,6.302916274694262,64.37869822485207,845,1063,ETS,qwen,openai,P8,959183449,3,[7]
30,7.337723424270931,70.3923900118906,841,1063,ETS,qwen,openai,P8,1457248422,3,[7]
50,1.5051740357478833,37.81212841854934,841,1063,ETS,qwen,openai,P8,1457248422,3,[7]
200,5.174035747883349,62.425683709869205,841,1063,ETS,qwen,openai,P8,1457248422,3,[7]
30,1.1288805268109126,30.898203592814372,835,1063,ETS,qwen,openai,P8,642571064,3,[7]
50,2.4459078080903107,47.78443113772455,835,1063,ETS,qwen,openai,P8,642571064,3,[7]
200,2.8222013170272815,52.81437125748503,835,1063,ETS,qwen,openai,P8,642571064,3,[7]
