n_train,category,False positive rate,Power,dataset,model,method,prompt,seed,base,alternatives
5,Combined Unweighted,14.205079962370649,77.03349282296651,ETS,phi,openai,P8,642571064,1,[2]
5,Combined Weighted (quantile),13.92285983066792,75.5980861244019,ETS,phi,openai,P8,642571064,1,[2]
5,Combined Weighted (mean),11.665098777046095,71.77033492822966,ETS,phi,openai,P8,642571064,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,642571064,1,[2]
15,Combined Unweighted,14.205079962370649,77.03349282296651,ETS,phi,openai,P8,642571064,1,[2]
15,Combined Weighted (quantile),14.205079962370649,77.03349282296651,ETS,phi,openai,P8,642571064,1,[2]
15,Combined Weighted (mean),4.797742238946378,57.89473684210527,ETS,phi,openai,P8,642571064,1,[2]
30,In Distribution Only,0.940733772342427,32.057416267942585,ETS,phi,openai,P8,642571064,1,[2]
30,Combined Unweighted,13.92285983066792,75.5980861244019,ETS,phi,openai,P8,642571064,1,[2]
30,Combined Weighted (quantile),1.975540921919097,38.75598086124402,ETS,phi,openai,P8,642571064,1,[2]
30,Combined Weighted (mean),4.609595484477893,56.45933014354066,ETS,phi,openai,P8,642571064,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,3609844797,1,[2]
5,Combined Unweighted,14.453125,63.716814159292035,ETS,phi,openai,P1,3609844797,1,[2]
5,Combined Weighted (quantile),2.34375,33.6283185840708,ETS,phi,openai,P1,3609844797,1,[2]
5,Combined Weighted (mean),6.8359375,50.0,ETS,phi,openai,P1,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,3609844797,1,[2]
15,Combined Unweighted,14.453125,63.716814159292035,ETS,phi,openai,P1,3609844797,1,[2]
15,Combined Weighted (quantile),7.6171875,51.76991150442478,ETS,phi,openai,P1,3609844797,1,[2]
15,Combined Weighted (mean),7.6171875,51.76991150442478,ETS,phi,openai,P1,3609844797,1,[2]
30,In Distribution Only,4.19921875,40.26548672566372,ETS,phi,openai,P1,3609844797,1,[2]
30,Combined Unweighted,13.37890625,63.27433628318584,ETS,phi,openai,P1,3609844797,1,[2]
30,Combined Weighted (quantile),5.56640625,46.46017699115044,ETS,phi,openai,P1,3609844797,1,[2]
30,Combined Weighted (mean),7.8125,52.654867256637175,ETS,phi,openai,P1,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,3609844797,1,[2]
5,Combined Unweighted,14.137214137214135,74.88789237668162,ETS,phi,openai,P2,3609844797,1,[2]
5,Combined Weighted (quantile),1.8711018711018712,47.08520179372198,ETS,phi,openai,P2,3609844797,1,[2]
5,Combined Weighted (mean),12.162162162162163,72.6457399103139,ETS,phi,openai,P2,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,3609844797,1,[2]
15,Combined Unweighted,14.137214137214135,74.88789237668162,ETS,phi,openai,P2,3609844797,1,[2]
15,Combined Weighted (quantile),7.0686070686070686,65.47085201793722,ETS,phi,openai,P2,3609844797,1,[2]
15,Combined Weighted (mean),5.717255717255718,63.22869955156951,ETS,phi,openai,P2,3609844797,1,[2]
30,In Distribution Only,1.8711018711018712,47.08520179372198,ETS,phi,openai,P2,3609844797,1,[2]
30,Combined Unweighted,13.305613305613306,73.99103139013454,ETS,phi,openai,P2,3609844797,1,[2]
30,Combined Weighted (quantile),4.261954261954262,59.19282511210763,ETS,phi,openai,P2,3609844797,1,[2]
30,Combined Weighted (mean),5.717255717255718,63.22869955156951,ETS,phi,openai,P2,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,3609844797,1,[2]
5,Combined Unweighted,14.17624521072797,75.29411764705883,ETS,phi,openai,P3,3609844797,1,[2]
5,Combined Weighted (quantile),1.7879948914431671,37.64705882352941,ETS,phi,openai,P3,3609844797,1,[2]
5,Combined Weighted (mean),4.725415070242656,52.94117647058824,ETS,phi,openai,P3,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,3609844797,1,[2]
15,Combined Unweighted,12.51596424010217,75.29411764705883,ETS,phi,openai,P3,3609844797,1,[2]
15,Combined Weighted (quantile),3.959131545338442,50.0,ETS,phi,openai,P3,3609844797,1,[2]
15,Combined Weighted (mean),3.959131545338442,50.0,ETS,phi,openai,P3,3609844797,1,[2]
30,In Distribution Only,0.8939974457215836,32.94117647058823,ETS,phi,openai,P3,3609844797,1,[2]
30,Combined Unweighted,10.344827586206897,71.76470588235294,ETS,phi,openai,P3,3609844797,1,[2]
30,Combined Weighted (quantile),1.7879948914431671,38.82352941176471,ETS,phi,openai,P3,3609844797,1,[2]
30,Combined Weighted (mean),1.7879948914431671,38.82352941176471,ETS,phi,openai,P3,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,3609844797,1,[2]
5,Combined Unweighted,11.161217587373168,73.19587628865979,ETS,phi,openai,P4,3609844797,1,[2]
5,Combined Weighted (quantile),11.161217587373168,73.19587628865979,ETS,phi,openai,P4,3609844797,1,[2]
5,Combined Weighted (mean),11.161217587373168,73.19587628865979,ETS,phi,openai,P4,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,3609844797,1,[2]
15,Combined Unweighted,11.273957158962796,73.19587628865979,ETS,phi,openai,P4,3609844797,1,[2]
15,Combined Weighted (quantile),11.273957158962796,73.19587628865979,ETS,phi,openai,P4,3609844797,1,[2]
15,Combined Weighted (mean),11.273957158962796,73.19587628865979,ETS,phi,openai,P4,3609844797,1,[2]
30,In Distribution Only,0.2254791431792559,18.04123711340206,ETS,phi,openai,P4,3609844797,1,[2]
30,Combined Unweighted,10.4847801578354,71.1340206185567,ETS,phi,openai,P4,3609844797,1,[2]
30,Combined Weighted (quantile),1.1273957158962795,26.804123711340207,ETS,phi,openai,P4,3609844797,1,[2]
30,Combined Weighted (mean),3.494926719278467,40.20618556701031,ETS,phi,openai,P4,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,3609844797,1,[2]
5,Combined Unweighted,10.13039117352056,63.04347826086957,ETS,phi,openai,P5,3609844797,1,[2]
5,Combined Weighted (quantile),1.8054162487462388,38.768115942028984,ETS,phi,openai,P5,3609844797,1,[2]
5,Combined Weighted (mean),8.324974924774322,59.05797101449275,ETS,phi,openai,P5,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,3609844797,1,[2]
15,Combined Unweighted,10.13039117352056,63.04347826086957,ETS,phi,openai,P5,3609844797,1,[2]
15,Combined Weighted (quantile),3.6108324974924777,48.188405797101446,ETS,phi,openai,P5,3609844797,1,[2]
15,Combined Weighted (mean),2.6078234704112337,43.47826086956522,ETS,phi,openai,P5,3609844797,1,[2]
30,In Distribution Only,1.0030090270812435,28.26086956521739,ETS,phi,openai,P5,3609844797,1,[2]
30,Combined Unweighted,9.62888665997994,61.95652173913043,ETS,phi,openai,P5,3609844797,1,[2]
30,Combined Weighted (quantile),1.9057171514543632,39.492753623188406,ETS,phi,openai,P5,3609844797,1,[2]
30,Combined Weighted (mean),2.6078234704112337,43.47826086956522,ETS,phi,openai,P5,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,3609844797,1,[2]
5,Combined Unweighted,12.601626016260164,66.66666666666666,ETS,phi,openai,P6,3609844797,1,[2]
5,Combined Weighted (quantile),12.601626016260164,66.66666666666666,ETS,phi,openai,P6,3609844797,1,[2]
5,Combined Weighted (mean),12.601626016260164,66.66666666666666,ETS,phi,openai,P6,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,3609844797,1,[2]
15,Combined Unweighted,12.601626016260164,66.66666666666666,ETS,phi,openai,P6,3609844797,1,[2]
15,Combined Weighted (quantile),11.38211382113821,65.74074074074075,ETS,phi,openai,P6,3609844797,1,[2]
15,Combined Weighted (mean),12.398373983739836,66.66666666666666,ETS,phi,openai,P6,3609844797,1,[2]
30,In Distribution Only,8.536585365853659,59.25925925925925,ETS,phi,openai,P6,3609844797,1,[2]
30,Combined Unweighted,12.398373983739836,66.66666666666666,ETS,phi,openai,P6,3609844797,1,[2]
30,Combined Weighted (quantile),10.772357723577237,62.96296296296296,ETS,phi,openai,P6,3609844797,1,[2]
30,Combined Weighted (mean),11.38211382113821,65.74074074074075,ETS,phi,openai,P6,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,3609844797,1,[2]
5,Combined Unweighted,12.453531598513012,63.47517730496454,ETS,phi,openai,P7,3609844797,1,[2]
5,Combined Weighted (quantile),5.5762081784386615,51.77304964539007,ETS,phi,openai,P7,3609844797,1,[2]
5,Combined Weighted (mean),12.453531598513012,63.47517730496454,ETS,phi,openai,P7,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,3609844797,1,[2]
15,Combined Unweighted,12.453531598513012,63.47517730496454,ETS,phi,openai,P7,3609844797,1,[2]
15,Combined Weighted (quantile),4.368029739776952,43.61702127659575,ETS,phi,openai,P7,3609844797,1,[2]
15,Combined Weighted (mean),2.7881040892193307,38.652482269503544,ETS,phi,openai,P7,3609844797,1,[2]
30,In Distribution Only,0.4646840148698885,21.27659574468085,ETS,phi,openai,P7,3609844797,1,[2]
30,Combined Unweighted,12.453531598513012,63.47517730496454,ETS,phi,openai,P7,3609844797,1,[2]
30,Combined Weighted (quantile),12.453531598513012,63.47517730496454,ETS,phi,openai,P7,3609844797,1,[2]
30,Combined Weighted (mean),5.018587360594796,48.58156028368794,ETS,phi,openai,P7,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,3609844797,1,[2]
5,Combined Unweighted,14.205079962370649,75.62189054726367,ETS,phi,openai,P8,3609844797,1,[2]
5,Combined Weighted (quantile),14.205079962370649,75.62189054726367,ETS,phi,openai,P8,3609844797,1,[2]
5,Combined Weighted (mean),14.205079962370649,75.62189054726367,ETS,phi,openai,P8,3609844797,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,3609844797,1,[2]
15,Combined Unweighted,14.205079962370649,75.62189054726367,ETS,phi,openai,P8,3609844797,1,[2]
15,Combined Weighted (quantile),14.205079962370649,75.62189054726367,ETS,phi,openai,P8,3609844797,1,[2]
15,Combined Weighted (mean),13.92285983066792,74.12935323383084,ETS,phi,openai,P8,3609844797,1,[2]
30,In Distribution Only,1.6933207902163687,36.81592039800995,ETS,phi,openai,P8,3609844797,1,[2]
30,Combined Unweighted,13.92285983066792,74.12935323383084,ETS,phi,openai,P8,3609844797,1,[2]
30,Combined Weighted (quantile),6.585136406396989,61.69154228855721,ETS,phi,openai,P8,3609844797,1,[2]
30,Combined Weighted (mean),6.585136406396989,61.69154228855721,ETS,phi,openai,P8,3609844797,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1067841243,1,[2]
5,Combined Unweighted,13.671875,63.436123348017624,ETS,phi,openai,P1,1067841243,1,[2]
5,Combined Weighted (quantile),10.9375,59.03083700440529,ETS,phi,openai,P1,1067841243,1,[2]
5,Combined Weighted (mean),13.671875,63.436123348017624,ETS,phi,openai,P1,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1067841243,1,[2]
15,Combined Unweighted,13.671875,63.436123348017624,ETS,phi,openai,P1,1067841243,1,[2]
15,Combined Weighted (quantile),12.01171875,61.67400881057269,ETS,phi,openai,P1,1067841243,1,[2]
15,Combined Weighted (mean),12.01171875,61.67400881057269,ETS,phi,openai,P1,1067841243,1,[2]
30,In Distribution Only,10.44921875,58.14977973568281,ETS,phi,openai,P1,1067841243,1,[2]
30,Combined Unweighted,12.3046875,62.55506607929515,ETS,phi,openai,P1,1067841243,1,[2]
30,Combined Weighted (quantile),12.01171875,61.67400881057269,ETS,phi,openai,P1,1067841243,1,[2]
30,Combined Weighted (mean),10.9375,59.03083700440529,ETS,phi,openai,P1,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1067841243,1,[2]
5,Combined Unweighted,14.137214137214135,73.77777777777777,ETS,phi,openai,P2,1067841243,1,[2]
5,Combined Weighted (quantile),2.598752598752599,48.0,ETS,phi,openai,P2,1067841243,1,[2]
5,Combined Weighted (mean),8.212058212058212,64.44444444444444,ETS,phi,openai,P2,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1067841243,1,[2]
15,Combined Unweighted,14.137214137214135,73.77777777777777,ETS,phi,openai,P2,1067841243,1,[2]
15,Combined Weighted (quantile),4.46985446985447,57.333333333333336,ETS,phi,openai,P2,1067841243,1,[2]
15,Combined Weighted (mean),4.46985446985447,55.111111111111114,ETS,phi,openai,P2,1067841243,1,[2]
30,In Distribution Only,1.0395010395010396,40.44444444444444,ETS,phi,openai,P2,1067841243,1,[2]
30,Combined Unweighted,11.954261954261955,70.66666666666667,ETS,phi,openai,P2,1067841243,1,[2]
30,Combined Weighted (quantile),3.3264033264033266,49.77777777777778,ETS,phi,openai,P2,1067841243,1,[2]
30,Combined Weighted (mean),4.054054054054054,54.666666666666664,ETS,phi,openai,P2,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,1067841243,1,[2]
5,Combined Unweighted,15.32567049808429,74.40476190476191,ETS,phi,openai,P3,1067841243,1,[2]
5,Combined Weighted (quantile),7.4074074074074066,57.14285714285714,ETS,phi,openai,P3,1067841243,1,[2]
5,Combined Weighted (mean),11.877394636015326,70.83333333333334,ETS,phi,openai,P3,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,1067841243,1,[2]
15,Combined Unweighted,14.687100893997446,74.40476190476191,ETS,phi,openai,P3,1067841243,1,[2]
15,Combined Weighted (quantile),7.2796934865900385,57.14285714285714,ETS,phi,openai,P3,1067841243,1,[2]
15,Combined Weighted (mean),7.2796934865900385,57.14285714285714,ETS,phi,openai,P3,1067841243,1,[2]
30,In Distribution Only,6.7688378033205625,54.761904761904766,ETS,phi,openai,P3,1067841243,1,[2]
30,Combined Unweighted,13.282247765006383,73.21428571428571,ETS,phi,openai,P3,1067841243,1,[2]
30,Combined Weighted (quantile),8.55683269476373,58.92857142857143,ETS,phi,openai,P3,1067841243,1,[2]
30,Combined Weighted (mean),7.4074074074074066,57.14285714285714,ETS,phi,openai,P3,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,1067841243,1,[2]
5,Combined Unweighted,10.710259301014656,70.83333333333334,ETS,phi,openai,P4,1067841243,1,[2]
5,Combined Weighted (quantile),5.975197294250282,57.8125,ETS,phi,openai,P4,1067841243,1,[2]
5,Combined Weighted (mean),10.710259301014656,70.83333333333334,ETS,phi,openai,P4,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,1067841243,1,[2]
15,Combined Unweighted,10.710259301014656,70.83333333333334,ETS,phi,openai,P4,1067841243,1,[2]
15,Combined Weighted (quantile),9.808342728297632,68.22916666666666,ETS,phi,openai,P4,1067841243,1,[2]
15,Combined Weighted (mean),8.90642615558061,67.70833333333334,ETS,phi,openai,P4,1067841243,1,[2]
30,In Distribution Only,4.3968432919954905,51.5625,ETS,phi,openai,P4,1067841243,1,[2]
30,Combined Unweighted,9.808342728297632,68.22916666666666,ETS,phi,openai,P4,1067841243,1,[2]
30,Combined Weighted (quantile),5.186020293122886,54.6875,ETS,phi,openai,P4,1067841243,1,[2]
30,Combined Weighted (mean),5.975197294250282,57.8125,ETS,phi,openai,P4,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,1067841243,1,[2]
5,Combined Unweighted,10.431293881644937,64.72868217054264,ETS,phi,openai,P5,1067841243,1,[2]
5,Combined Weighted (quantile),1.4042126379137412,29.844961240310074,ETS,phi,openai,P5,1067841243,1,[2]
5,Combined Weighted (mean),8.625877632898696,60.85271317829457,ETS,phi,openai,P5,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,1067841243,1,[2]
15,Combined Unweighted,10.030090270812437,63.565891472868216,ETS,phi,openai,P5,1067841243,1,[2]
15,Combined Weighted (quantile),2.106318956870612,39.922480620155035,ETS,phi,openai,P5,1067841243,1,[2]
15,Combined Weighted (mean),2.106318956870612,37.2093023255814,ETS,phi,openai,P5,1067841243,1,[2]
30,In Distribution Only,0.802407221664995,22.868217054263564,ETS,phi,openai,P5,1067841243,1,[2]
30,Combined Unweighted,9.829488465396189,62.4031007751938,ETS,phi,openai,P5,1067841243,1,[2]
30,Combined Weighted (quantile),2.4072216649949847,42.63565891472868,ETS,phi,openai,P5,1067841243,1,[2]
30,Combined Weighted (mean),2.206619859578736,40.310077519379846,ETS,phi,openai,P5,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,1067841243,1,[2]
5,Combined Unweighted,10.975609756097562,69.31818181818183,ETS,phi,openai,P6,1067841243,1,[2]
5,Combined Weighted (quantile),1.2195121951219512,45.45454545454545,ETS,phi,openai,P6,1067841243,1,[2]
5,Combined Weighted (mean),4.471544715447155,52.27272727272727,ETS,phi,openai,P6,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,1067841243,1,[2]
15,Combined Unweighted,10.975609756097562,69.31818181818183,ETS,phi,openai,P6,1067841243,1,[2]
15,Combined Weighted (quantile),5.487804878048781,54.54545454545454,ETS,phi,openai,P6,1067841243,1,[2]
15,Combined Weighted (mean),4.471544715447155,52.27272727272727,ETS,phi,openai,P6,1067841243,1,[2]
30,In Distribution Only,3.861788617886179,48.86363636363637,ETS,phi,openai,P6,1067841243,1,[2]
30,Combined Unweighted,10.975609756097562,69.31818181818183,ETS,phi,openai,P6,1067841243,1,[2]
30,Combined Weighted (quantile),6.300813008130081,61.36363636363637,ETS,phi,openai,P6,1067841243,1,[2]
30,Combined Weighted (mean),6.910569105691057,62.5,ETS,phi,openai,P6,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,1067841243,1,[2]
5,Combined Unweighted,11.802973977695167,62.72401433691756,ETS,phi,openai,P7,1067841243,1,[2]
5,Combined Weighted (quantile),1.486988847583643,32.61648745519714,ETS,phi,openai,P7,1067841243,1,[2]
5,Combined Weighted (mean),5.204460966542751,51.25448028673835,ETS,phi,openai,P7,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,1067841243,1,[2]
15,Combined Unweighted,11.802973977695167,62.72401433691756,ETS,phi,openai,P7,1067841243,1,[2]
15,Combined Weighted (quantile),9.293680297397769,58.422939068100355,ETS,phi,openai,P7,1067841243,1,[2]
15,Combined Weighted (mean),4.925650557620818,49.46236559139785,ETS,phi,openai,P7,1067841243,1,[2]
30,In Distribution Only,1.579925650557621,32.61648745519714,ETS,phi,openai,P7,1067841243,1,[2]
30,Combined Unweighted,10.780669144981411,61.29032258064516,ETS,phi,openai,P7,1067841243,1,[2]
30,Combined Weighted (quantile),9.479553903345725,58.78136200716846,ETS,phi,openai,P7,1067841243,1,[2]
30,Combined Weighted (mean),9.479553903345725,58.78136200716846,ETS,phi,openai,P7,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,1067841243,1,[2]
5,Combined Unweighted,13.92285983066792,75.1269035532995,ETS,phi,openai,P8,1067841243,1,[2]
5,Combined Weighted (quantile),5.174035747883349,55.32994923857868,ETS,phi,openai,P8,1067841243,1,[2]
5,Combined Weighted (mean),8.184383819379114,64.9746192893401,ETS,phi,openai,P8,1067841243,1,[2]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,1067841243,1,[2]
15,Combined Unweighted,13.734713076199435,74.11167512690355,ETS,phi,openai,P8,1067841243,1,[2]
15,Combined Weighted (quantile),5.9266227657572905,59.89847715736041,ETS,phi,openai,P8,1067841243,1,[2]
15,Combined Weighted (mean),5.174035747883349,55.32994923857868,ETS,phi,openai,P8,1067841243,1,[2]
30,In Distribution Only,1.975540921919097,38.07106598984771,ETS,phi,openai,P8,1067841243,1,[2]
30,Combined Unweighted,11.665098777046095,70.05076142131979,ETS,phi,openai,P8,1067841243,1,[2]
30,Combined Weighted (quantile),5.174035747883349,55.32994923857868,ETS,phi,openai,P8,1067841243,1,[2]
30,Combined Weighted (mean),5.174035747883349,55.32994923857868,ETS,phi,openai,P8,1067841243,1,[2]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,959183449,1,[3]
5,Combined Unweighted,13.28125,74.56445993031359,ETS,phi,openai,P1,959183449,1,[3]
5,Combined Weighted (quantile),1.953125,48.43205574912892,ETS,phi,openai,P1,959183449,1,[3]
5,Combined Weighted (mean),10.83984375,72.12543554006969,ETS,phi,openai,P1,959183449,1,[3]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,959183449,1,[3]
15,Combined Unweighted,13.28125,74.56445993031359,ETS,phi,openai,P1,959183449,1,[3]
15,Combined Weighted (quantile),4.1015625,56.79442508710801,ETS,phi,openai,P1,959183449,1,[3]
15,Combined Weighted (mean),4.98046875,59.93031358885017,ETS,phi,openai,P1,959183449,1,[3]
30,In Distribution Only,1.953125,48.43205574912892,ETS,phi,openai,P1,959183449,1,[3]
30,Combined Unweighted,13.28125,74.56445993031359,ETS,phi,openai,P1,959183449,1,[3]
30,Combined Weighted (quantile),5.46875,61.672473867595826,ETS,phi,openai,P1,959183449,1,[3]
30,Combined Weighted (mean),7.2265625,65.50522648083623,ETS,phi,openai,P1,959183449,1,[3]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,959183449,1,[3]
